"","step","type","amount","nameOrig","oldbalanceOrg","newbalanceOrig","nameDest","oldbalanceDest","newbalanceDest","isFraud","isFlaggedFraud"
"761216",38,"CASH_IN",176381.1,"C1992214049",1692061,1868443,"C847606553",2726407,2550026,0,0
"1735146",161,"CASH_OUT",57080.65,"C2140186651",30459,0,"C858658681",0,57080.65,0,0
"1100710",130,"PAYMENT",42516.11,"C1134410120",0,0,"M1232508062",0,0,0,0
"1665341",158,"CASH_OUT",320529,"C1672048871",344406,23877,"C1096805126",0,320529,0,0
"3829892",282,"PAYMENT",5283.53,"C15006630",0,0,"M1603771658",0,0,0,0
"1526724",153,"PAYMENT",10006.36,"C1495212005",0,0,"M795419449",0,0,0,0
"5967486",406,"TRANSFER",330179.7,"C184942788",0,0,"C2027159124",556743.3,886923.1,0,0
"4578217",328,"CASH_IN",63069.9,"C125607741",5401962,5465032,"C1390604300",102237.6,39167.69,0,0
"277801",15,"PAYMENT",3817.45,"C471486829",0,0,"M895318432",0,0,0,0
"639236",35,"CASH_OUT",57569.53,"C411986037",70391,12821.47,"C1087170233",1506288,2005172,0,0
"3170937",238,"CASH_IN",250727.4,"C1817589828",4234598,4485325,"C843774579",672424.7,421697.3,0,0
"3125878",236,"PAYMENT",7072.5,"C546597301",1439.91,0,"M752083065",0,0,0,0
"2090706",182,"PAYMENT",5871.28,"C383795326",10982,5110.72,"M628716821",0,0,0,0
"2686994",210,"CASH_IN",140674.9,"C1144443378",4274973,4415648,"C1727926662",1237485,1096810,0,0
"1168526",132,"CASH_IN",23126.83,"C1499287251",7900,31026.83,"C1173441620",0,0,0,0
"2960812",230,"CASH_OUT",86552.79,"C344738819",10925,0,"C552038864",0,86552.79,0,0
"4917461",350,"PAYMENT",15540.08,"C947537527",1783,0,"M2027229050",0,0,0,0
"4713133",332,"PAYMENT",4908,"C689266442",0,0,"M329724677",0,0,0,0
"1629585",157,"CASH_OUT",267637,"C767119983",0,0,"C375539741",962391.5,1230029,0,0
"3738865",278,"TRANSFER",32595.51,"C263403874",0,0,"C1100891523",65050.64,97646.15,0,0
"1598048",156,"DEBIT",3390.22,"C848288828",28650,25259.78,"C537010105",2737626,2741017,0,0
"3190310",240,"CASH_IN",33168.11,"C940247005",3369570,3402739,"C783907022",1894277,1861109,0,0
"6289855",661,"CASH_OUT",35371.14,"C318228295",14959,0,"C400257060",333094.8,368466,0,0
"3927196",285,"CASH_IN",51062.18,"C929637667",31802,82864.18,"C396950630",0,0,0,0
"4378755",311,"CASH_IN",116809.5,"C1145360495",8833443,8950252,"C560001261",1315468,1198659,0,0
"449846",19,"PAYMENT",4432.42,"C607025029",107077.1,102644.7,"M584839730",0,0,0,0
"5448325",379,"PAYMENT",4275.75,"C427543643",20533,16257.25,"M205274556",0,0,0,0
"3994170",298,"CASH_IN",38876.23,"C1097142545",50863,89739.23,"C256274286",714593.7,675717.5,0,0
"2275981",187,"CASH_OUT",142427.3,"C1709839233",0,0,"C416270495",190215.1,332642.4,0,0
"4409860",322,"PAYMENT",11140.11,"C781450915",395568,384427.9,"M384176838",0,0,0,0
"4863076",348,"CASH_OUT",305189.4,"C1468018898",51832,0,"C296211927",0,305189.4,0,0
"191871",13,"TRANSFER",1092430,"C92162475",0,0,"C323564821",4816940,5909370,0,0
"4493103",325,"CASH_IN",507401.8,"C1501818881",11213,518614.8,"C2106068983",261869,0,0,0
"5521388",380,"CASH_OUT",53192.58,"C910619111",0,0,"C1908491605",114500.3,167692.9,0,0
"994858",45,"CASH_OUT",109111.8,"C1128196332",127283,18171.16,"C1386883171",0,109111.8,0,0
"5588925",394,"CASH_OUT",19387.69,"C1532827252",0,0,"C576578746",2104249,2123637,0,0
"4342617",308,"PAYMENT",11240.02,"C1757702155",33498,22257.98,"M959937944",0,0,0,0
"4149617",303,"CASH_OUT",443059.8,"C1951336246",20785,0,"C391104072",630960,1074020,0,0
"689623",36,"PAYMENT",7659.17,"C386869499",75105,67445.83,"M958154322",0,0,0,0
"4721773",332,"CASH_IN",292788.8,"C1030517661",3266717,3559506,"C596142568",486241,193452.2,0,0
"1256551",134,"CASH_OUT",57594.47,"C1031393085",0,0,"C1726231784",2055385,2112979,0,0
"3970067",297,"PAYMENT",36146.18,"C6667283",771,0,"M1220328534",0,0,0,0
"4680370",331,"CASH_OUT",22997.77,"C655655259",19028,0,"C1926841544",0,22997.77,0,0
"580578",33,"PAYMENT",3284.46,"C1801341586",1031,0,"M1029832048",0,0,0,0
"3144219",236,"PAYMENT",2930.52,"C1377470559",507.66,0,"M1798800760",0,0,0,0
"2821259",226,"PAYMENT",9247.9,"C712339200",0,0,"M567826376",0,0,0,0
"1247754",134,"PAYMENT",16578.61,"C1931470787",55183.49,38604.88,"M1411828236",0,0,0,0
"3452582",257,"CASH_IN",314387.9,"C916070934",30146,344533.9,"C1042505550",25882.5,0,0,0
"6132530",544,"PAYMENT",6439.56,"C177167690",104,0,"M596181683",0,0,0,0
"5312195",373,"CASH_OUT",291979.5,"C1389776464",0,0,"C986249553",379197.9,671177.4,0,0
"374278",17,"CASH_OUT",189831.9,"C532662029",0,0,"C2075418736",577109,1191137,0,0
"1113400",130,"PAYMENT",13674.85,"C1037499138",14204,529.15,"M9740075",0,0,0,0
"163492",12,"TRANSFER",824452.4,"C371434559",21262,0,"C764533373",418,1191962,0,0
"6162498",550,"PAYMENT",6439.17,"C548402375",403,0,"M1992786156",0,0,0,0
"374046",17,"CASH_OUT",348508.1,"C2086971673",330386.3,0,"C2123455914",24031122,24379630,0,0
"1678510",159,"CASH_OUT",609052.2,"C910230142",105,0,"C57384102",33962.99,643015.2,0,0
"5099588",355,"TRANSFER",163309.5,"C1901079235",0,0,"C801164104",2754943,2918252,0,0
"1063363",119,"PAYMENT",19854.73,"C1123210347",43211.59,23356.86,"M2118585547",0,0,0,0
"3383099",255,"CASH_IN",123184.8,"C79804620",4425002,4548187,"C926244704",2196922,2073737,0,0
"1093900",130,"CASH_IN",548939.4,"C15436103",10518,559457.4,"C1729992140",408906,0,0,0
"2585159",207,"CASH_OUT",237876.1,"C1809729203",0,0,"C1659923282",391774.4,629650.5,0,0
"5692053",397,"PAYMENT",8766.7,"C89204293",103408,94641.3,"M206189173",0,0,0,0
"3241477",250,"CASH_OUT",64165.52,"C673415678",0,0,"C1532877354",2256619,2320785,0,0
"1772809",162,"CASH_IN",194658.2,"C1540515310",23448518,23643176,"C1696524301",1095691,901033.2,0,0
"2314358",188,"CASH_OUT",80766.61,"C988750699",0,0,"C903169283",1113158,2219982,0,0
"1084968",129,"PAYMENT",26887.25,"C641992654",0,0,"M1609358684",0,0,0,0
"5993338",420,"CASH_OUT",237571,"C1173105850",30059,0,"C710528547",403446.4,641017.4,0,0
"4025000",299,"CASH_OUT",53573.22,"C1039215849",0,0,"C1607910507",78321.01,131894.2,0,0
"4424198",322,"CASH_OUT",97937.25,"C1166723872",104031,6093.75,"C1799042327",8295.44,106232.7,0,0
"4144737",303,"CASH_IN",54172.78,"C234185926",11308,65480.78,"C235799921",285402.1,231229.3,0,0
"1489303",142,"TRANSFER",533896,"C13729200",32427,0,"C1540698610",57942.46,591838.4,0,0
"4404722",321,"PAYMENT",19348.65,"C256252381",72482,53133.35,"M454200076",0,0,0,0
"2635245",209,"PAYMENT",2285.92,"C2106219651",22383.08,20097.15,"M1569816373",0,0,0,0
"5643818",396,"CASH_IN",158733,"C950258590",5342440,5501173,"C1278457193",476975.2,318242.2,0,0
"477660",19,"CASH_OUT",174946.5,"C884693739",7062,0,"C599085739",241606.5,262794.2,0,0
"5117933",356,"CASH_IN",5962.44,"C1134684542",40353,46315.44,"C1814049486",1619377,1613415,0,0
"4761757",334,"PAYMENT",4151.43,"C1300883183",0,0,"M393484392",0,0,0,0
"540400",21,"PAYMENT",17272.39,"C1402053089",0,0,"M1344526122",0,0,0,0
"429419",18,"PAYMENT",12786.17,"C92811529",0,0,"M504778203",0,0,0,0
"5615907",395,"CASH_IN",306942.1,"C8997380",49,306991.1,"C243096039",7438427,7131485,0,0
"4936174",350,"CASH_IN",67467.58,"C569827948",5201209,5268677,"C1901416775",177497,110029.4,0,0
"4599427",328,"PAYMENT",9397.74,"C908277426",179917.2,170519.5,"M1496118761",0,0,0,0
"2646350",209,"PAYMENT",5029.86,"C773217006",0,0,"M459013222",0,0,0,0
"6245189",596,"CASH_OUT",35631.3,"C2099036301",55815,20183.7,"C810360162",287542.8,323174.2,0,0
"1627313",157,"CASH_OUT",74982.39,"C1066251217",0,0,"C1115688986",1159407,1234389,0,0
"4575526",328,"PAYMENT",36435.52,"C599302049",128,0,"M2114234017",0,0,0,0
"3494689",259,"CASH_IN",49529.28,"C1792391224",4074,53603.28,"C341561918",2431524,2381995,0,0
"5624850",395,"CASH_OUT",76654.7,"C1538023361",49725,0,"C341113965",811700.5,888355.2,0,0
"557022",22,"PAYMENT",2381.24,"C1714880424",157846.1,155464.9,"M1126186444",0,0,0,0
"6169425",563,"TRANSFER",194524.3,"C1078152949",0,0,"C1581588161",1162716,1357240,0,0
"4933276",350,"PAYMENT",3324.2,"C900892762",311573.1,308248.9,"M1514128499",0,0,0,0
"817513",40,"PAYMENT",19311.55,"C1407901467",0,0,"M702057752",0,0,0,0
"6113183",526,"CASH_OUT",11496.58,"C595375925",0,0,"C363323157",914711.8,926208.4,0,0
"1350535",137,"CASH_OUT",193653.3,"C215179037",0,0,"C815431702",6638026,6831680,0,0
"3738903",278,"CASH_OUT",118617,"C872761759",158651,40034.03,"C1818340640",1266247,1384863,0,0
"742637",38,"TRANSFER",786984.3,"C9557126",0,0,"C576901850",8363095,9150079,0,0
"4076025",301,"PAYMENT",6443.01,"C1277991312",0,0,"M567828047",0,0,0,0
"886212",42,"CASH_OUT",264925.2,"C341074690",181,0,"C1340721586",4056789,4321714,0,0
"508775",20,"TRANSFER",256516.5,"C947988228",298275.3,41758.78,"C519182941",1150909,1407425,0,0
"1575991",155,"PAYMENT",14366.86,"C270838147",0,0,"M861763493",0,0,0,0
"4930602",350,"PAYMENT",20059.7,"C1887846604",5607,0,"M1999946467",0,0,0,0
"5271643",372,"TRANSFER",28162.04,"C873436804",16799,0,"C1224471942",573481.8,601643.8,0,0
"3712967",277,"PAYMENT",8170.81,"C1189608879",0,0,"M974870032",0,0,0,0
"4745082",333,"PAYMENT",22820.16,"C104197742",26686,3865.84,"M1923599115",0,0,0,0
"3734003",278,"PAYMENT",7475.04,"C2113300865",34973.87,27498.83,"M1064203807",0,0,0,0
"5377451",376,"CASH_IN",219315,"C1176317549",979,220294,"C16943822",0,0,0,0
"4303688",307,"PAYMENT",45250.63,"C1874359544",0,0,"M541324283",0,0,0,0
"2078519",182,"CASH_OUT",9313.26,"C899750025",0,0,"C1566389445",801033.7,810346.9,0,0
"4589061",328,"PAYMENT",30967.45,"C2025323904",2155,0,"M1742651487",0,0,0,0
"1605257",156,"CASH_IN",117995.1,"C509644936",2674336,2792332,"C2036806412",318941.6,200946.5,0,0
"3454075",257,"CASH_IN",449173.2,"C2143606989",20713,469886.2,"C1000945338",0,0,0,0
"4789866",345,"CASH_OUT",435827.9,"C674612525",21390,0,"C1754370880",72362.89,508190.8,0,0
"2553106",206,"CASH_OUT",209427.7,"C1554543022",89926,0,"C698629203",0,209427.7,0,0
"1269953",135,"PAYMENT",9794.56,"C1636686933",0,0,"M1491423074",0,0,0,0
"1955810",178,"CASH_OUT",129769.3,"C1743664224",194,0,"C840767489",1674274,1804043,0,0
"3515259",259,"CASH_OUT",29831.4,"C415547057",33968.5,4137.1,"C1414241857",1641539,1671370,0,0
"1758021",161,"CASH_OUT",95478.66,"C1695502026",0,0,"C1745415484",961380.7,1056859,0,0
"4186906",305,"CASH_OUT",231221.5,"C1942330957",11563,0,"C552741315",359508.5,590729.9,0,0
"2319019",188,"TRANSFER",767284.7,"C1515346357",0,0,"C1588819841",1117688,1884973,0,0
"2329677",188,"TRANSFER",501995.7,"C1829774331",0,0,"C1202872165",608340.2,1110336,0,0
"5431551",378,"TRANSFER",235627.6,"C2036794369",0,0,"C848655734",2381691,2617319,0,0
"5500470",380,"PAYMENT",3660.27,"C1733573644",302354,298693.8,"M2099364817",0,0,0,0
"1764998",162,"CASH_OUT",364281.8,"C713365595",51609.49,0,"C359460495",366058.2,730340,0,0
"1589163",155,"CASH_IN",422144,"C1666982601",106083,528227.1,"C1443045215",458364.8,36220.75,0,0
"1171186",132,"CASH_IN",72032.96,"C1071384859",59646,131679,"C315852115",632524,457862.6,0,0
"1840705",163,"CASH_IN",41167.44,"C1146896480",4747481,4788649,"C1997890348",12904837,12863670,0,0
"1553170",154,"PAYMENT",14729.15,"C78765477",0,0,"M744592171",0,0,0,0
"4460921",323,"CASH_OUT",82342.32,"C1267657466",2363,0,"C142540502",3054125,3136467,0,0
"4121682",302,"PAYMENT",10020.98,"C433599913",259006,248985,"M2045717425",0,0,0,0
"679015",36,"CASH_IN",175336.9,"C1981488792",24560,199896.9,"C985153050",1279955,1104618,0,0
"5017172",353,"CASH_OUT",59826.19,"C265676605",13667,0,"C44987134",0,59826.19,0,0
"3303404",252,"CASH_IN",103970.4,"C1870781258",1240767,1344738,"C709613653",7335874,7231903,0,0
"1687107",159,"CASH_OUT",24127.88,"C496905558",0,0,"C2104015894",3679201,3703329,0,0
"5052244",354,"TRANSFER",190352.3,"C980105806",186656,0,"C748496029",602653.5,793005.7,0,0
"5321988",374,"PAYMENT",6640.44,"C1726686533",0,0,"M1599427161",0,0,0,0
"5012733",353,"PAYMENT",9222.37,"C566947135",0,0,"M772963111",0,0,0,0
"907884",43,"CASH_IN",196339.7,"C107645628",4782507,4978847,"C677627786",380147,183807.3,0,0
"1455913",140,"CASH_OUT",1791.7,"C1999833518",14609,12817.3,"C1901817576",3502820,3504612,0,0
"5112939",355,"TRANSFER",1373541,"C851799737",142282,0,"C253793187",176041.1,1549582,0,0
"4369227",310,"CASH_IN",159549.7,"C1793940097",161,159710.7,"C661816990",198849.7,39299.98,0,0
"5777598",400,"CASH_OUT",251852.4,"C2002728036",423946,172093.6,"C2059312130",205752.9,457605.3,0,0
"4094638",301,"PAYMENT",549.29,"C2021981784",39757,39207.71,"M224633498",0,0,0,0
"633146",35,"CASH_IN",171045.6,"C2069708543",11642166,11813212,"C1392144212",225945.1,54899.52,0,0
"2584509",207,"PAYMENT",6635.33,"C1391614815",4359,0,"M450635730",0,0,0,0
"5966127",406,"TRANSFER",480784.5,"C658947071",0,0,"C1782709499",487404.9,968189.4,0,0
"73309",10,"PAYMENT",8704.43,"C1653240396",101591,92886.57,"M1564530332",0,0,0,0
"4217715",305,"PAYMENT",16064.03,"C510882299",15477,0,"M262656368",0,0,0,0
"1625678",157,"CASH_OUT",346750.8,"C1949079121",3649,0,"C312453767",39389.96,386140.8,0,0
"6361210",717,"CASH_OUT",96375.45,"C26440583",13871,0,"C582508249",223761,320136.4,0,0
"5373502",376,"CASH_OUT",282886.4,"C314099614",0,0,"C1393560468",4280922,4563808,0,0
"3198485",249,"CASH_OUT",441656.5,"C1350124279",0,0,"C1853316052",7663072,8104728,0,0
"143020",11,"TRANSFER",1404051,"C1260664561",0,0,"C517260201",1610504,3014556,0,0
"5121266",356,"CASH_IN",207099,"C1711856953",16434,223533,"C1411532862",0,0,0,0
"6106115",525,"CASH_OUT",315499.1,"C480836927",0,0,"C945185490",2537625,2853124,0,0
"6198330",574,"PAYMENT",12608.14,"C1609856176",11331,0,"M1703134812",0,0,0,0
"6295716",670,"CASH_OUT",578094.7,"C2052409243",0,0,"C935486960",1000979,1579073,0,0
"182899",13,"CASH_OUT",29075.04,"C409169333",0,0,"C1619049621",1045731,1025867,0,0
"2197510",185,"PAYMENT",8256.69,"C890128450",82436,74179.31,"M416406338",0,0,0,0
"1664604",158,"PAYMENT",14122.65,"C1010819866",0,0,"M1579766785",0,0,0,0
"3036848",234,"CASH_OUT",68377.71,"C937522302",51236,0,"C907850780",0,68377.71,0,0
"5409826",378,"CASH_IN",177031.8,"C1937886798",5018274,5195305,"C1256778015",2728264,2551232,0,0
"4690383",331,"PAYMENT",5974.26,"C1778404631",0,0,"M1812485570",0,0,0,0
"337685",16,"TRANSFER",913493.3,"C1714298354",0,0,"C1816201398",2544980,3458473,0,0
"2673638",210,"TRANSFER",225301.1,"C417971518",0,0,"C757117357",608276.2,833577.3,0,0
"2493147",204,"CASH_IN",4250.86,"C1301550398",16011,20261.86,"C1954884163",146259.2,142008.3,0,0
"4274828",307,"PAYMENT",23182.16,"C342260110",16349,0,"M1921024022",0,0,0,0
"4211251",305,"CASH_OUT",21950.55,"C120542832",0,0,"C410980217",99385.29,121335.8,0,0
"5476749",379,"CASH_OUT",77368.92,"C2054927175",128144,50775.08,"C1719780696",88612.27,165981.2,0,0
"551038",21,"PAYMENT",78.88,"C450038162",0,0,"M1356556167",0,0,0,0
"2510306",205,"TRANSFER",497621.3,"C910203730",175012.8,0,"C1722351469",3721000,4218622,0,0
"1420141",139,"CASH_OUT",7259.26,"C763857919",61777,54517.74,"C678630760",0,7259.26,0,0
"4315015",308,"DEBIT",1686.36,"C1525362868",69174.74,67488.38,"C1159121667",1213968,1215655,0,0
"5693156",397,"CASH_OUT",301983.5,"C1461657747",102608,0,"C1081899785",0,301983.5,0,0
"1200911",133,"TRANSFER",1197999,"C366402184",0,0,"C1934376345",1259996,2457995,0,0
"793663",40,"CASH_IN",199323,"C588862016",3340625,3539948,"C116243225",662174,615862.9,0,0
"2989654",231,"CASH_IN",18865.89,"C1687756738",899092,917957.9,"C1110192026",217108,198242.2,0,0
"3704320",277,"PAYMENT",19236.73,"C1060471199",71382,52145.27,"M1414620774",0,0,0,0
"5894706",403,"CASH_OUT",175060.9,"C761723525",52192,0,"C1724410478",471534.7,646595.5,0,0
"6160738",549,"CASH_IN",222236.4,"C353892210",1927025,2149261,"C982508594",477198.1,254961.7,0,0
"6101297",524,"CASH_OUT",99499.69,"C1478046110",207,0,"C1853156807",2779962,2879461,0,0
"677111",36,"CASH_IN",39181.03,"C594894391",25559913,25599094,"C2018956408",101229.4,62048.32,0,0
"214904",13,"CASH_OUT",353404.8,"C271131913",0,0,"C119926837",466527.1,819931.9,0,0
"1852690",164,"PAYMENT",11868.7,"C803283896",105519,93650.3,"M2053497812",0,0,0,0
"5869735",403,"CASH_IN",67036.98,"C1137671224",2349786,2416823,"C306510514",650536.8,583499.8,0,0
"915741",43,"CASH_OUT",284570,"C883738173",49462,0,"C1516996566",1010723,1470652,0,0
"2271115",187,"PAYMENT",8554.19,"C1677247409",83237.72,74683.53,"M2068672313",0,0,0,0
"4921933",350,"CASH_OUT",162875.8,"C1444610529",0,0,"C964706058",6280597,6443473,0,0
"1796169",162,"PAYMENT",13204.84,"C1649980908",0,0,"M1523837370",0,0,0,0
"4605046",329,"CASH_OUT",24114.08,"C1715073842",667807,643692.9,"C1374437379",2634515,2658629,0,0
"4571099",327,"PAYMENT",10600.37,"C122772813",85680,75079.63,"M1294043250",0,0,0,0
"4529454",326,"PAYMENT",14033.9,"C839163452",0,0,"M1411422811",0,0,0,0
"5042124",354,"CASH_IN",37979.63,"C167602159",10290408,10328388,"C1699367271",539651.9,501672.2,0,0
"2801653",225,"CASH_OUT",54292.37,"C653255216",115752,61459.63,"C1445401313",0,54292.37,0,0
"4521932",326,"CASH_OUT",111384.3,"C1117070403",0,0,"C1203495754",3675959,3787343,0,0
"1695702",159,"CASH_OUT",146695.3,"C648624010",56562,0,"C1928520360",0,146695.3,0,0
"951660",44,"CASH_OUT",185130.7,"C233835550",0,0,"C1535710218",2173940,2359071,0,0
"2828980",226,"CASH_OUT",138812.3,"C23911685",0,0,"C211619631",271796.5,410608.8,0,0
"2017933",180,"PAYMENT",3024.73,"C1800036301",26691,23666.27,"M1216846956",0,0,0,0
"2616947",208,"TRANSFER",415538,"C865391978",177373,0,"C1120472864",101958.6,823412,0,0
"775584",39,"CASH_OUT",141515.5,"C1996979488",0,0,"C202673808",2817784,2959299,0,0
"2688045",210,"PAYMENT",8341.17,"C462296436",0,0,"M773981982",0,0,0,0
"5661351",396,"PAYMENT",38826.36,"C2105851471",0,0,"M1857238367",0,0,0,0
"3914985",284,"TRANSFER",52669.68,"C2078689315",777388,724718.3,"C1167297040",104727.1,157396.8,0,0
"3173835",238,"CASH_OUT",1e+07,"C1723333662",1e+07,0,"C1093911640",261802,10261802,1,0
"2108129",183,"CASH_IN",386810.7,"C196774451",6965110,7351921,"C486750945",4777323,4390512,0,0
"4612908",329,"CASH_OUT",25612.77,"C1683354563",11396,0,"C2126037043",15416.09,41028.86,0,0
"753092",38,"PAYMENT",12608.77,"C1039146223",332840.3,320231.5,"M151802303",0,0,0,0
"5290377",373,"PAYMENT",27349.21,"C1218141903",178054.2,150705,"M668622590",0,0,0,0
"543460",21,"CASH_IN",63556.01,"C214575023",548609,612165,"C804437944",55365.18,0,0,0
"6123406",540,"CASH_IN",104799.4,"C2113071392",1323826,1428625,"C2088675630",246683.5,141884.1,0,0
"2626670",209,"CASH_OUT",71060.76,"C1997471207",0,0,"C2069503115",2164316,2235377,0,0
"4948391",351,"CASH_OUT",312383.6,"C1522159356",30747,0,"C2040676597",0,312383.6,0,0
"385836",17,"TRANSFER",178597.7,"C1003452685",245578.6,66980.84,"C771751812",481607.7,660205.4,0,0
"6248186",596,"CASH_IN",99196.2,"C247352942",3485088,3584285,"C1119799412",4823851,4724654,0,0
"943225",43,"CASH_OUT",73235.8,"C1782488561",20997,0,"C1449847118",0,633531.8,0,0
"6362495",732,"TRANSFER",1157971,"C644458914",1157971,0,"C791288135",0,0,1,0
"4452922",323,"CASH_OUT",81180.64,"C1552199395",464,0,"C488485592",0,81180.64,0,0
"6041305",490,"CASH_IN",201105.2,"C1008659499",20461,221566.2,"C1094212083",1791.4,0,0,0
"3464758",257,"PAYMENT",22824.18,"C2120279735",28310,5485.82,"M1177324973",0,0,0,0
"3767715",280,"PAYMENT",6322.86,"C1891377413",0,0,"M318468299",0,0,0,0
"3789797",280,"PAYMENT",2992.65,"C1720602705",57047,54054.35,"M1236386948",0,0,0,0
"3612016",273,"CASH_OUT",175039.9,"C887681616",26850,0,"C2017396406",3526336,3701376,0,0
"4614217",329,"CASH_OUT",86443.58,"C1538255177",17696.26,0,"C389765547",511745,598188.5,0,0
"5827679",402,"CASH_IN",14141.62,"C962075642",36424,50565.62,"C1756511385",27161875,27147734,0,0
"5550830",383,"TRANSFER",257109.4,"C2112771396",8237,0,"C920529687",0,257109.4,0,0
"3040845",234,"CASH_IN",47143.25,"C413160589",6725873,6773016,"C1268070309",601228.8,554085.6,0,0
"1409922",139,"CASH_IN",452950.7,"C998462179",10026272,10479223,"C1922818774",832010.2,155854.4,0,0
"4094831",301,"TRANSFER",1733242,"C131406103",53117,0,"C414734382",34672.75,1767915,0,0
"3687783",276,"CASH_OUT",147660.3,"C715798557",229,0,"C1934879894",0,147660.3,0,0
"3032402",234,"CASH_IN",68985.34,"C212635756",4558118,4627103,"C1982260009",79771.14,10785.8,0,0
"1480860",141,"PAYMENT",8980.21,"C1759023079",278,0,"M1724884230",0,0,0,0
"6135773",544,"CASH_IN",69148.54,"C832887696",6505425,6574573,"C664404443",653821.1,584672.5,0,0
"5726603",399,"CASH_OUT",274339.6,"C1886243162",0,0,"C1120840802",575011.2,849350.8,0,0
"3822086",282,"PAYMENT",24903.15,"C501764850",0,0,"M557187693",0,0,0,0
"781134",39,"PAYMENT",16400.46,"C1459460445",22141,5740.54,"M229129791",0,0,0,0
"869798",42,"TRANSFER",837292.7,"C896892006",709789,0,"C1500823595",0,837292.7,0,0
"3612618",273,"CASH_IN",79793.67,"C731612523",1654947,1734741,"C1871547473",536777,456983.3,0,0
"2817287",225,"PAYMENT",29385.6,"C416966710",39298,9912.4,"M1058460983",0,0,0,0
"1718342",160,"CASH_IN",333485.8,"C2020825152",30110,363595.8,"C1192937442",8902601,8569115,0,0
"2378648",192,"PAYMENT",3545.66,"C222423984",69743,66197.34,"M936278084",0,0,0,0
"5313025",373,"CASH_IN",5782.89,"C1955760128",49575,55357.89,"C394115025",0,0,0,0
"6268496",617,"CASH_OUT",338411.2,"C1838677436",306455,0,"C1533335741",47361.79,385773,0,0
"1484062",141,"CASH_OUT",64592.38,"C1951052108",0,0,"C764025803",199054.7,263647,0,0
"4203948",305,"CASH_IN",82837.48,"C1355986069",9953,92790.48,"C532875689",1645258,1562421,0,0
"274391",15,"PAYMENT",7188.99,"C1155854397",34118,26929.01,"M828960549",0,0,0,0
"4475659",324,"PAYMENT",16132.21,"C2023636234",143851,127718.8,"M1780721058",0,0,0,0
"3764920",279,"CASH_OUT",194935.5,"C862416634",134365,0,"C454639028",395164.2,590099.7,0,0
"6296058",672,"CASH_IN",126750.2,"C789651116",1980378,2107128,"C2074065643",1399665,1272915,0,0
"3071784",235,"CASH_OUT",321811.8,"C106602246",74117,0,"C497654630",0,321811.8,0,0
"3456135",257,"PAYMENT",6169.33,"C37931194",0,0,"M1785010737",0,0,0,0
"4344858",308,"PAYMENT",8987.3,"C1912788214",299249,290261.7,"M85067419",0,0,0,0
"2174648",185,"CASH_OUT",9366.78,"C648751726",0,0,"C113288945",232354.6,241721.4,0,0
"548132",21,"CASH_IN",324097.4,"C1608651118",5511340,5835437,"C1155481341",1564639,1240542,0,0
"922127",43,"CASH_IN",189056.4,"C1820887601",64185,253241.4,"C223600471",0,0,0,0
"2225738",186,"PAYMENT",14286.96,"C1742057662",206042,191755,"M2141379195",0,0,0,0
"5434380",378,"PAYMENT",21996.44,"C351086770",405873,383876.6,"M2143361983",0,0,0,0
"406722",18,"CASH_OUT",356227,"C1674703713",27945,0,"C1104507992",0,680249.8,0,0
"1726235",160,"CASH_IN",111089.4,"C799965559",30299,141388.4,"C1693890048",38590.73,0,0,0
"3537100",259,"CASH_OUT",58939.11,"C269620033",97095.57,38156.46,"C19919040",369271.8,428210.9,0,0
"1630784",157,"PAYMENT",10550.08,"C397439171",91283,80732.92,"M2028174489",0,0,0,0
"3609465",265,"PAYMENT",2387.55,"C1234035570",254261,251873.5,"M549322150",0,0,0,0
"1248270",134,"CASH_OUT",377560.7,"C177571800",4982,0,"C81962518",495863.5,873424.2,0,0
"426478",18,"CASH_IN",151854.7,"C890415763",15012818,15164672,"C2124923090",1369098,1217243,0,0
"2932665",229,"CASH_IN",343214.9,"C940477799",2810382,3153597,"C58013913",1175399,832183.9,0,0
"3067158",235,"CASH_OUT",308595.7,"C534431726",0,0,"C1409412282",1584721,1893316,0,0
"4823785",346,"PAYMENT",20834.59,"C454057472",254395.3,233560.7,"M193472061",0,0,0,0
"3816360",281,"CASH_OUT",53014.45,"C953788611",0,0,"C62250336",2840265,2893279,0,0
"843473",41,"CASH_IN",93538.03,"C650654414",6657023,6750561,"C2111953178",1131875,1038337,0,0
"1819541",163,"CASH_OUT",170990.2,"C2076689037",0,0,"C1553161551",333248.9,504239,0,0
"4764460",334,"PAYMENT",21390.73,"C1790313504",11483,0,"M917457445",0,0,0,0
"2213583",186,"PAYMENT",20566.88,"C1536119490",0,0,"M1601207567",0,0,0,0
"1260192",134,"CASH_IN",40822.12,"C958971222",4179299,4220121,"C614371608",1818472,1777650,0,0
"1645635",157,"PAYMENT",11241.97,"C119392822",25457,14215.03,"M1832177974",0,0,0,0
"2204378",186,"CASH_OUT",2789.82,"C22481493",60885,58095.18,"C652542210",217812.7,220602.5,0,0
"4969659",351,"CASH_OUT",79327.83,"C2002186934",0,0,"C1050196275",7890050,7969378,0,0
"5303650",373,"CASH_IN",10432.83,"C164168346",562,10994.83,"C275108098",3987554,3977121,0,0
"1529954",153,"PAYMENT",344.07,"C17395907",25749.52,25405.45,"M1110423431",0,0,0,0
"2915759",229,"CASH_OUT",654882.7,"C635257110",0,0,"C969293143",807755.1,1462638,0,0
