"","step","type","amount","nameOrig","oldbalanceOrg","newbalanceOrig","nameDest","oldbalanceDest","newbalanceDest","isFraud","isFlaggedFraud"
"768455",39,"CASH_OUT",242984.35,"C572644450",0,0,"C891051853",3422987.99,3665972.33,0,0
"4496879",325,"PAYMENT",13861.67,"C1990990413",1126,0,"M1056755597",0,0,0,0
"5780712",400,"CASH_IN",211200.01,"C1122482158",17164813.27,17376013.27,"C2021439663",761223.62,550023.62,0,0
"4880708",348,"PAYMENT",2861.83,"C1204387439",50090,47228.17,"M1025578770",0,0,0,0
"791694",40,"CASH_OUT",63348.63,"C1998133392",0,0,"C2104337173",312632.13,375980.76,0,0
"4738998",332,"PAYMENT",1591.11,"C1005588218",0,0,"M915675422",0,0,0,0
"5676191",397,"CASH_OUT",320701.33,"C975393200",11514,0,"C2085185273",0,320701.33,0,0
"2160330",184,"PAYMENT",5711.63,"C10388035",11428,5716.37,"M668766170",0,0,0,0
"4495651",325,"CASH_OUT",3647.12,"C2043889934",302077,298429.88,"C600952882",1411275.93,1414923.06,0,0
"2407248",202,"PAYMENT",3149.18,"C1109893175",8828,5678.82,"M595224548",0,0,0,0
"4949674",351,"CASH_OUT",582386.36,"C455781870",51690,0,"C278284165",0,582386.36,0,0
"4765434",334,"CASH_OUT",125800.32,"C1865932396",0,0,"C360898540",2659471.36,2785271.68,0,0
"5290487",373,"CASH_OUT",145339.7,"C1575704481",21527,0,"C625852045",667035.43,812375.13,0,0
"3290609",252,"TRANSFER",921964.8,"C1277744557",0,0,"C1887994660",1226302.15,2148266.95,0,0
"5950363",405,"PAYMENT",19552.3,"C196807703",0,0,"M1110646337",0,0,0,0
"1664785",158,"CASH_IN",274085.67,"C1240366281",4346693.74,4620779.41,"C802777680",1191563.79,917478.12,0,0
"6054552",495,"TRANSFER",797710.8,"C900480774",797710.8,0,"C667043624",0,0,1,0
"5470415",379,"PAYMENT",16619.97,"C1814427682",3141,0,"M1922222504",0,0,0,0
"1235102",134,"CASH_OUT",210624.26,"C1990507457",58872,0,"C2061630768",0,210624.26,0,0
"5096165",355,"PAYMENT",24127.79,"C137581495",45173,21045.21,"M63856527",0,0,0,0
"3455092",257,"TRANSFER",272041.4,"C780964209",21961,0,"C1812547552",0,272041.4,0,0
"3343201",253,"CASH_OUT",363222.63,"C1918738927",0,0,"C1366748260",1905691.21,2268913.83,0,0
"5128880",356,"PAYMENT",51854.2,"C1881197007",22587.86,0,"M1109660753",0,0,0,0
"4249500",306,"PAYMENT",3874.59,"C1222832356",0,0,"M1781261263",0,0,0,0
"1966814",178,"CASH_OUT",825090.98,"C1481472782",14040,0,"C1096539180",1152751.04,1977842.02,0,0
"3134252",236,"PAYMENT",10444.19,"C1077975271",0,0,"M793063115",0,0,0,0
"5550535",383,"PAYMENT",29344.97,"C438022898",21121.68,0,"M2024486411",0,0,0,0
"5495906",380,"CASH_IN",149195.35,"C363601468",8361472.65,8510668,"C36436046",1804600.42,1655405.07,0,0
"5698871",397,"PAYMENT",8966.02,"C1129898662",0,0,"M1442248707",0,0,0,0
"445769",19,"PAYMENT",792.19,"C1840690061",0,0,"M433741320",0,0,0,0
"3501977",259,"CASH_IN",167076.93,"C2024024849",94554,261630.93,"C723411907",0,0,0,0
"5111415",355,"PAYMENT",7737.65,"C464976069",55786.53,48048.89,"M1267222088",0,0,0,0
"5789979",401,"PAYMENT",49914.98,"C1141998479",0,0,"M2123864643",0,0,0,0
"3726579",278,"TRANSFER",47888.51,"C317425446",0,0,"C580964726",1054786.52,1102675.04,0,0
"4411156",322,"CASH_IN",232468.4,"C2112731084",5882151.42,6114619.82,"C2068683600",1502093.92,1269625.52,0,0
"5146084",356,"CASH_OUT",59648.1,"C1344401851",591915,532266.9,"C1674856938",255853.81,315501.91,0,0
"5352605",375,"CASH_OUT",261295.32,"C186364753",3236,0,"C1437522582",556678.51,817973.83,0,0
"2254110",187,"CASH_OUT",326627.71,"C278288581",0,0,"C509178398",1679423.86,2006051.57,0,0
"2049156",181,"CASH_IN",417024.39,"C646742198",21571,438595.39,"C1365813828",288627.48,0,0,0
"4359510",309,"PAYMENT",21801.16,"C1569732667",67,0,"M1920152950",0,0,0,0
"3224462",250,"TRANSFER",415217.1,"C1951993430",0,0,"C495468894",1065756.05,1480973.16,0,0
"5289415",373,"CASH_OUT",208906.31,"C1561784029",1114,0,"C606413081",0,208906.31,0,0
"1661566",158,"TRANSFER",1135119.32,"C1281260218",0,0,"C691447712",2218789.56,3353908.88,0,0
"3621406",274,"CASH_IN",50798.13,"C827415617",21213,72011.13,"C1892096873",647695.61,596897.48,0,0
"2111205",183,"TRANSFER",874359.15,"C1827158631",0,0,"C1599020515",1166576.32,2040935.48,0,0
"3965433",297,"CASH_IN",315587.45,"C1176888217",3470027.31,3785614.76,"C955361903",959841.99,644254.54,0,0
"1298532",136,"CASH_OUT",282135.44,"C2097319299",0,0,"C994856468",2097919.04,2380054.48,0,0
"1008484",46,"CASH_OUT",520659.87,"C485925253",0,0,"C1217224289",2534601.29,3055261.16,0,0
"37047",9,"CASH_IN",224329.08,"C827159652",14782,239111.08,"C857354512",70219,7731.44,0,0
"4817995",346,"CASH_IN",2698.37,"C1251364448",517444.71,520143.08,"C518608625",0,0,0,0
"423063",18,"CASH_IN",135054.48,"C2006029254",738878.32,873932.81,"C30770683",1690095.11,1555040.63,0,0
"3488088",258,"PAYMENT",1158.84,"C1413154856",428,0,"M816522868",0,0,0,0
"3241664",250,"CASH_IN",52292.84,"C661273905",4197383.09,4249675.93,"C2125758078",382135.87,329843.02,0,0
"6231076",592,"PAYMENT",6436.45,"C756308819",0,0,"M1573640772",0,0,0,0
"1215870",133,"TRANSFER",916208.42,"C231438265",0,0,"C255298974",6138811.43,7055019.85,0,0
"2634788",209,"CASH_OUT",66670.59,"C1429276080",21585,0,"C1375280796",14551,0,0,0
"4868921",348,"CASH_IN",303650.29,"C1364471711",12672,316322.29,"C199768663",11406567.94,11102917.65,0,0
"2036161",180,"CASH_IN",144993.92,"C1646593024",2079307.79,2224301.71,"C1286160376",1965097.75,1820103.82,0,0
"3905511",284,"CASH_OUT",108790.16,"C1837896027",0,0,"C1518831086",386888.12,495678.29,0,0
"4678671",331,"CASH_OUT",54970.55,"C1559229846",0,0,"C285751493",20804553.36,20859523.9,0,0
"6284353",659,"PAYMENT",12595.81,"C1726276277",0,0,"M812803318",0,0,0,0
"3907109",284,"PAYMENT",6852.25,"C407726499",6810,0,"M1802804744",0,0,0,0
"5603952",394,"CASH_IN",79446.28,"C1235495930",16814,96260.28,"C1426507754",0,0,0,0
"4678979",331,"CASH_OUT",24496.77,"C645688544",349,0,"C1577175236",0,24496.77,0,0
"1103806",130,"CASH_OUT",87175.33,"C769320988",0,0,"C1268653113",839408.85,926584.18,0,0
"133025",11,"PAYMENT",10816.06,"C1932632053",64480,53663.94,"M725080526",0,0,0,0
"3505244",259,"CASH_OUT",230006.7,"C542049745",44987,0,"C2017839894",1192623.42,1422630.11,0,0
"6181697",566,"CASH_OUT",711473.14,"C761543527",14525,0,"C2046542498",5814041.8,6525514.94,0,0
"2042258",181,"CASH_OUT",328825,"C60674364",27890,0,"C1482578091",0,328825,0,0
"3393223",255,"CASH_IN",62436.28,"C1536724901",9262930.05,9325366.32,"C2029082859",3461166.67,3398730.4,0,0
"253573",14,"CASH_OUT",235656.8,"C1150635008",99167,0,"C453131955",124456.92,360113.73,0,0
"5826104",402,"PAYMENT",4107.83,"C944401479",9909,5801.17,"M1230670962",0,0,0,0
"1049409",95,"PAYMENT",10832.08,"C704045662",30503,19670.92,"M1135154402",0,0,0,0
"5817546",401,"PAYMENT",25304.78,"C105550270",14619,0,"M526848012",0,0,0,0
"4352831",309,"PAYMENT",3030.7,"C1277503819",0,0,"M1904407126",0,0,0,0
"1582959",155,"TRANSFER",2098975.98,"C1043526744",2594,0,"C608233671",0,2098975.98,0,0
"2312915",188,"CASH_IN",83747.81,"C285983397",108,83855.81,"C1615959109",0,0,0,0
"5587306",394,"PAYMENT",7759.71,"C1681777426",0,0,"M413731159",0,0,0,0
"1560104",154,"CASH_IN",3218.72,"C236311059",50476,53694.72,"C1544382490",909468.08,906249.36,0,0
"5368527",375,"CASH_OUT",94443.2,"C1092851342",19779,0,"C1032273921",17706.96,112150.16,0,0
"3288328",252,"CASH_OUT",94958.32,"C4389268",20636,0,"C908776502",5007363.68,5102322,0,0
"4585042",328,"CASH_OUT",234474.49,"C732235537",0,0,"C533947484",279888.79,514363.28,0,0
"2390966",201,"CASH_OUT",49180.63,"C1392944238",21225,0,"C1716563672",0,49180.63,0,0
"730289",37,"CASH_OUT",100068.83,"C1115769161",0,0,"C220610376",108811.37,208880.2,0,0
"2217451",186,"CASH_OUT",7001.98,"C2032223810",0,0,"C1060488927",92463.32,99465.3,0,0
"1037351",94,"TRANSFER",499137.82,"C778448772",0,0,"C792736756",2497824.58,2996962.4,0,0
"1511839",153,"CASH_OUT",216340.23,"C257048083",0,0,"C1030079605",482587.52,698927.74,0,0
"2961305",230,"CASH_OUT",183172.21,"C844491168",0,0,"C500847212",421203.62,604375.83,0,0
"4780726",335,"TRANSFER",860987.07,"C1451201933",0,0,"C68044237",3402232.46,4263219.52,0,0
"3311982",252,"CASH_IN",128001.17,"C185906202",31542,159543.17,"C732398219",9307990.57,9179989.4,0,0
"5162839",358,"CASH_OUT",61901.41,"C800406568",0,0,"C551661526",1171177.37,1233078.78,0,0
"441013",18,"CASH_OUT",128714.14,"C348979235",0,0,"C160112508",435681.22,564395.35,0,0
"1154076",131,"CASH_IN",296020.17,"C2001881779",783990.39,1080010.57,"C909408860",437318.27,141298.1,0,0
"2149471",184,"CASH_OUT",305545.21,"C1855138468",0,0,"C775765773",1597362.89,1902908.1,0,0
"3197646",249,"CASH_OUT",191397.56,"C300246868",0,0,"C932258376",1446753.07,1638150.62,0,0
"438735",18,"CASH_OUT",115913.47,"C560352647",0,0,"C2030363577",244643.96,360557.43,0,0
"625767",34,"CASH_OUT",169600.48,"C1734047102",30910,0,"C940564269",0,169600.48,0,0
"52289",9,"DEBIT",850.73,"C1577231732",0,0,"C952929473",14907,0,0,0
"6071728",514,"PAYMENT",18846.53,"C205284493",19572,725.47,"M803000017",0,0,0,0
"3876053",283,"PAYMENT",18490.47,"C1517074085",0,0,"M70455433",0,0,0,0
"2561010",206,"PAYMENT",7.61,"C1502514362",20464,20456.39,"M1755994242",0,0,0,0
"4299603",307,"CASH_OUT",95508.73,"C1623007591",613,0,"C338671335",3623350.46,3718859.2,0,0
"2140924",184,"PAYMENT",2118.3,"C1083076576",0,0,"M1379290107",0,0,0,0
"1069487",121,"PAYMENT",3781.81,"C1447591132",16799.75,13017.94,"M1609447314",0,0,0,0
"867875",42,"TRANSFER",203411.01,"C1196760734",0,0,"C695417899",1518655.14,1742119.08,0,0
"420910",18,"TRANSFER",277079.32,"C1908278897",0,0,"C1849228113",1849094.74,3230348.26,0,0
"155848",12,"PAYMENT",18767.61,"C1172597575",51802,33034.39,"M1006182535",0,0,0,0
"4921206",350,"CASH_OUT",127131.22,"C1037707064",0,0,"C1426288727",6560007.69,6687138.91,0,0
"4565075",327,"TRANSFER",804194.24,"C1031929066",0,0,"C387564443",9282861.14,10087055.37,0,0
"1724741",160,"TRANSFER",349423.56,"C1118441304",0,0,"C415640519",1254528.08,1408135.63,0,0
"5276390",372,"CASH_OUT",22548.35,"C1132899211",0,0,"C304042726",1092374.2,1114922.55,0,0
"5455481",379,"CASH_IN",248607.99,"C1504716887",6653191.8,6901799.79,"C1071865585",451641.33,203033.34,0,0
"1532428",154,"PAYMENT",13044.33,"C1747138280",19802.91,6758.58,"M1968274646",0,0,0,0
"3155712",237,"CASH_OUT",81651.71,"C78598466",35978,0,"C1542917130",16869.25,98520.97,0,0
"3333507",253,"CASH_OUT",73703.66,"C231790783",5163,0,"C1650171550",288988.15,362691.81,0,0
"6218257",589,"CASH_OUT",69790.9,"C588065953",76737,6946.1,"C58309922",379999.61,449790.51,0,0
"252351",14,"PAYMENT",5457.4,"C473327398",15177,9719.6,"M2048987236",0,0,0,0
"394851",18,"TRANSFER",313942.58,"C1111195242",0,0,"C1823470083",1695153.67,2041527.33,0,0
"2934106",229,"PAYMENT",1949.43,"C1280133930",0,0,"M2092741237",0,0,0,0
"3451537",257,"PAYMENT",11122.2,"C1453392167",10251,0,"M1767897477",0,0,0,0
"3216395",249,"PAYMENT",1931.41,"C323230692",0,0,"M317958699",0,0,0,0
"3991787",298,"CASH_OUT",249215.42,"C2029032860",31040,0,"C1820712330",2766687.69,3015903.11,0,0
"6357639",710,"CASH_OUT",82487.49,"C1730029124",333023,250535.51,"C1321600242",1842247.3,1924734.79,0,0
"3727002",278,"PAYMENT",8748.78,"C707788047",0,0,"M1786023391",0,0,0,0
"6028756",471,"CASH_IN",119809.8,"C194675674",273,120082.8,"C1733454983",1811673.37,1691863.56,0,0
"3066535",235,"CASH_IN",136347.98,"C1053319482",6331,142678.98,"C1077524943",2698855.15,2562507.17,0,0
"4558706",327,"PAYMENT",22572.88,"C1177215668",0,0,"M145352335",0,0,0,0
"6304203",684,"PAYMENT",19310.49,"C744369383",0,0,"M434556525",0,0,0,0
"1420643",139,"CASH_IN",108967.91,"C1133910496",3868917.02,3977884.93,"C854149051",367322.95,258355.04,0,0
"1272915",135,"PAYMENT",516,"C1614335132",511287.97,510771.97,"M1800629990",0,0,0,0
"1034180",93,"TRANSFER",165694.65,"C1023017284",0,0,"C2144145862",918382.19,1084076.84,0,0
"2454868",203,"CASH_OUT",96358.77,"C1507273792",0,0,"C1004706615",2645148.53,2741507.31,0,0
"6173987",564,"PAYMENT",3286.98,"C722840540",424218,420931.02,"M137147747",0,0,0,0
"4576264",328,"TRANSFER",123724.84,"C555571886",0,0,"C1812182124",2097345.26,2221070.1,0,0
"4319995",308,"CASH_IN",194769.9,"C762431302",33815,228584.9,"C1312992719",658873.93,464104.03,0,0
"2676290",210,"CASH_OUT",285218.84,"C418827511",70263,0,"C1460404793",0,285218.84,0,0
"6208066",587,"CASH_IN",44429.59,"C1948616683",4598287.39,4642716.98,"C1758971520",194969.84,150540.24,0,0
"649674",35,"CASH_IN",59011.35,"C80343878",4741056.81,4800068.16,"C901878192",685233.88,626222.53,0,0
"3453434",257,"PAYMENT",27294.28,"C326994959",0,0,"M16628796",0,0,0,0
"3789163",280,"CASH_OUT",453530.49,"C1905956786",0,0,"C1166221100",494169.86,947700.35,0,0
"5720442",398,"TRANSFER",2112371.2,"C1722864645",0,0,"C783114423",13490169.61,15602540.82,0,0
"2673899",210,"CASH_IN",183958.52,"C2048739886",5063920.82,5247879.34,"C658625511",884552.72,700594.2,0,0
"4357256",309,"PAYMENT",60911.39,"C1928651093",0,0,"M179706123",0,0,0,0
"2265772",187,"CASH_OUT",120487.33,"C1728060818",11504,0,"C1322169631",339274.5,459761.83,0,0
"3514747",259,"CASH_IN",147593.71,"C2091285216",7733639.25,7881232.96,"C958671593",418033.15,270439.45,0,0
"1414324",139,"CASH_OUT",44467.22,"C814720860",196602.76,152135.54,"C29074760",2662131.02,2706598.24,0,0
"1583964",155,"CASH_IN",8352.19,"C1673330508",106980,115332.19,"C710550995",219134.87,210782.68,0,0
"289079",15,"CASH_OUT",2261.32,"C1334690853",0,0,"C860095852",23670.63,25931.95,0,0
"1762674",161,"CASH_OUT",223767.59,"C103762263",0,0,"C1669580372",1517345.43,1741113.02,0,0
"78395",10,"CASH_IN",132359.07,"C1918925619",10402128.45,10534487.52,"C1639464943",1031629.5,1061150.69,0,0
"4815890",346,"CASH_OUT",117538.95,"C696172067",76,0,"C810470203",7212.27,124751.22,0,0
"5107446",355,"CASH_OUT",241344.73,"C408049567",200065,0,"C403549813",233919.09,475263.82,0,0
"4288617",307,"CASH_IN",230767.4,"C1251615194",28428114.23,28658881.62,"C531844411",11626385.01,11395617.61,0,0
"4096919",301,"PAYMENT",9694.41,"C921160241",17751,8056.59,"M141179214",0,0,0,0
"4157495",303,"CASH_OUT",13528.9,"C1349183557",21280,7751.1,"C141134172",104885.13,118414.04,0,0
"759069",38,"PAYMENT",9812.37,"C1982297241",72845,63032.63,"M146129736",0,0,0,0
"2534527",205,"TRANSFER",1279792.1,"C993941990",0,0,"C668849042",4009827.69,5289619.79,0,0
"3881828",283,"CASH_OUT",199689.3,"C619284099",73,0,"C1810544234",91313.21,291002.51,0,0
"6245627",596,"CASH_OUT",3443.94,"C1735866740",6760.25,3316.31,"C759327365",2518964.07,2522408.01,0,0
"3236759",250,"PAYMENT",2280.87,"C2028817837",320873.51,318592.63,"M1113058073",0,0,0,0
"2892141",228,"CASH_OUT",117707.61,"C2013264986",51389,0,"C1213630839",38398.79,156106.4,0,0
"2423133",202,"CASH_OUT",119061.76,"C1848659762",8497,0,"C1367955390",546568.42,665630.18,0,0
"3311618",252,"CASH_IN",13508.2,"C2020791731",10058,23566.2,"C69364905",76722.05,63213.85,0,0
"409937",18,"CASH_OUT",195750.64,"C2090219904",190,0,"C1042118330",1564654.4,3006217.7,0,0
"1412367",139,"PAYMENT",12077.33,"C1454151303",260.59,0,"M1129199065",0,0,0,0
"6109656",525,"PAYMENT",1399.8,"C1557042968",309794.78,308394.98,"M552353351",0,0,0,0
"773897",39,"TRANSFER",196087.49,"C1104396777",0,0,"C1857427252",3789217.22,3985304.72,0,0
"6058598",500,"CASH_OUT",145684,"C915373077",0,0,"C1880959854",1643946.87,1789630.87,0,0
"1542307",154,"CASH_OUT",202617.27,"C344884095",85827,0,"C2116481447",150808.21,353425.47,0,0
"1607944",156,"TRANSFER",1501694.91,"C509552594",10967,0,"C1285280465",4935.57,1506630.48,0,0
"1791411",162,"TRANSFER",1021746.12,"C829599181",165,0,"C1686251035",6756772.96,7778519.08,0,0
"680171",36,"CASH_OUT",59921.51,"C489559022",100525,40603.49,"C595000719",757829.07,817750.58,0,0
"2689193",211,"PAYMENT",6709.27,"C1547474393",21410,14700.73,"M1287946113",0,0,0,0
"6259778",601,"PAYMENT",12484.94,"C1540466622",0,0,"M376396112",0,0,0,0
"1956846",178,"PAYMENT",675.99,"C27963346",25122.79,24446.8,"M601549361",0,0,0,0
"1933148",177,"PAYMENT",8098.27,"C2055965086",120460,112361.73,"M400784310",0,0,0,0
"1077747",129,"CASH_IN",42309.98,"C225151569",10917044.18,10959354.16,"C751230960",124167.06,81857.08,0,0
"2450382",203,"PAYMENT",21385.65,"C1579771497",316,0,"M2111087476",0,0,0,0
"4892527",349,"CASH_OUT",173562.77,"C1977380609",19282,0,"C1847509266",0,173562.77,0,0
"3899981",284,"PAYMENT",8676.7,"C1669661106",30154,21477.3,"M515729634",0,0,0,0
"4183605",304,"CASH_IN",137319.99,"C1779413245",5494,142813.99,"C1152923947",591384.48,454064.49,0,0
"1224884",133,"PAYMENT",24035.62,"C1334155644",1757208.81,1733173.19,"M1458020601",0,0,0,0
"3961205",297,"PAYMENT",51000.11,"C1440667202",339368,288367.89,"M2104710640",0,0,0,0
"900675",43,"PAYMENT",13163.54,"C1955510320",0,0,"M1361348560",0,0,0,0
"5206101",370,"CASH_OUT",60353,"C1238701875",88185.06,27832.06,"C241143610",2469118.37,2529471.36,0,0
"6297576",681,"PAYMENT",5208.77,"C1349764335",0,0,"M1739461504",0,0,0,0
"5056320",354,"CASH_OUT",263629.5,"C646375495",0,0,"C907250448",883841.55,1147471.05,0,0
"28621",8,"CASH_OUT",448607.94,"C1301151737",518587,69979.06,"C830615916",0,354477.8,0,0
"6143163",545,"PAYMENT",38923.51,"C1244647546",145592,106668.49,"M1427233279",0,0,0,0
"2934886",229,"CASH_OUT",52148.94,"C1976762062",11402,0,"C532736072",447075.8,499224.74,0,0
"4705187",331,"CASH_IN",71310.77,"C1825660110",2833680.9,2904991.67,"C2032389005",2590144.12,2518833.35,0,0
"3422556",256,"CASH_OUT",27327.15,"C413732246",0,0,"C315695462",69494.53,96821.68,0,0
"2184275",185,"CASH_OUT",243476,"C2115799166",68066.96,0,"C2072102005",1624915.11,1868391.11,0,0
"5507558",380,"CASH_IN",325806.68,"C1209095587",1103580.18,1429386.86,"C512664587",1425442.98,1099636.3,0,0
"1252857",134,"CASH_OUT",401490.66,"C661076331",10457,0,"C642244095",10276506.72,10677997.39,0,0
"3411484",256,"PAYMENT",1624.15,"C173219771",18866,17241.85,"M1936224485",0,0,0,0
"3476991",258,"CASH_IN",209941.25,"C4686121",623,210564.25,"C542451207",16973.56,0,0,0
"4322563",308,"CASH_IN",203687.59,"C44526298",4971,208658.59,"C556120294",945925.94,742238.35,0,0
"3935498",285,"CASH_OUT",8052.01,"C363840729",0,0,"C909432819",1417598.18,1425650.19,0,0
"4213224",305,"PAYMENT",1981.9,"C376319372",11175,9193.1,"M1458640016",0,0,0,0
"5261462",372,"PAYMENT",12012.01,"C144831508",142248,130235.99,"M1483205563",0,0,0,0
"1714731",160,"PAYMENT",4636.94,"C1088552813",25905,21268.06,"M1477632637",0,0,0,0
"2327385",188,"CASH_OUT",210899.51,"C1476319360",34186,0,"C1185764869",325187.95,536087.46,0,0
"1929309",168,"TRANSFER",36693.34,"C1069673114",139,0,"C1215051776",272030.18,308723.52,0,0
"4122322",302,"CASH_OUT",89206.61,"C843464911",21000,0,"C1145081941",0,89206.61,0,0
"3110687",235,"PAYMENT",15210.33,"C1713560669",152,0,"M1277224884",0,0,0,0
"3211927",249,"CASH_OUT",305339.29,"C844821433",1632,0,"C1268400227",3745823.07,4051162.36,0,0
"2585861",207,"CASH_OUT",273201.5,"C163556807",0,0,"C1416844171",1439854.46,1713055.96,0,0
"5907013",404,"CASH_IN",260141.37,"C2121566645",149,260290.37,"C1960387874",0,0,0,0
"4202433",305,"CASH_IN",337988.43,"C2003007432",1461,339449.43,"C2022088273",4708113.36,4370124.92,0,0
"4450687",323,"CASH_OUT",236653.44,"C2015913299",0,0,"C952055384",9181519.55,9418172.99,0,0
"5070305",355,"PAYMENT",4964.21,"C1455869092",134757.13,129792.92,"M1052402862",0,0,0,0
"5608722",394,"PAYMENT",7037.91,"C1238809090",105,0,"M1805956075",0,0,0,0
"5604556",394,"CASH_OUT",172561.64,"C1423334398",5478,0,"C1141445860",8241906.55,8414468.19,0,0
"2357997",190,"CASH_OUT",73671.73,"C1913373605",0,0,"C1727665357",186312.77,259984.5,0,0
"5584653",394,"TRANSFER",552362.27,"C1409203373",15718,0,"C1235808401",308226.66,860588.93,0,0
"2979311",231,"PAYMENT",28898.07,"C274997276",49946,21047.93,"M950706488",0,0,0,0
"6037915",478,"PAYMENT",16996.52,"C916749670",171811.04,154814.52,"M1069171302",0,0,0,0
"3137183",236,"PAYMENT",22470.91,"C1509064874",94093,71622.09,"M580524318",0,0,0,0
"2405924",202,"TRANSFER",354313.16,"C1499328511",0,0,"C451309940",3616626.92,3970940.08,0,0
"6201518",577,"PAYMENT",1429,"C1496081576",36434,35005,"M1792932861",0,0,0,0
"4763044",334,"PAYMENT",1469.7,"C252523310",11478,10008.3,"M1886036284",0,0,0,0
"751233",38,"CASH_OUT",592364.53,"C1365244428",0,0,"C1986547374",1103345.58,1695710.11,0,0
"2912728",229,"CASH_IN",351466.22,"C325672480",882974.08,1234440.3,"C299714367",6786090.79,6434624.57,0,0
"4389348",321,"CASH_OUT",106947.06,"C1128305642",1327266.32,1220319.26,"C1413658344",5510831.68,5617778.74,0,0
"2897096",228,"CASH_OUT",662862.31,"C1094863571",10792,0,"C964310825",1714994.37,2377856.69,0,0
"1531200",154,"CASH_IN",103330.27,"C1190906045",1858816.25,1962146.52,"C360966517",10763025.21,10659694.94,0,0
"5178418",359,"PAYMENT",14799.58,"C745180807",95815.77,81016.2,"M1573563163",0,0,0,0
"5542608",382,"TRANSFER",597115.18,"C397805204",0,0,"C2001594336",3753349.7,4350464.89,0,0
"3730589",278,"PAYMENT",8013.85,"C1423769011",0,0,"M1760475855",0,0,0,0
"2734050",212,"CASH_IN",70832.03,"C291262855",974386.81,1045218.84,"C279218830",89863.36,19031.34,0,0
"5646033",396,"PAYMENT",32155.32,"C1206776710",0,0,"M1657185236",0,0,0,0
"431442",18,"TRANSFER",762121.59,"C881669459",0,0,"C172409641",17295176.41,18057297.99,0,0
"4691904",331,"PAYMENT",12511.24,"C241582902",0,0,"M1345838456",0,0,0,0
"3095801",235,"CASH_IN",26967.99,"C1018229285",5697758.98,5724726.98,"C938981920",364098.5,337130.5,0,0
"3825951",282,"CASH_IN",573241.79,"C487121703",9752871.83,10326113.62,"C903992703",3667191.48,3093949.69,0,0
"4620528",329,"CASH_OUT",97784.59,"C1210153763",15103,0,"C1256156598",1400679.54,1498464.14,0,0
"4724022",332,"PAYMENT",5129.76,"C542726486",374980.82,369851.06,"M833058420",0,0,0,0
"1709399",160,"TRANSFER",933631.24,"C1643259085",0,0,"C662697319",4737849.35,5671480.58,0,0
"4525859",326,"CASH_IN",88805.44,"C1629310444",82405,171210.44,"C1226789508",0,0,0,0
"1177874",132,"PAYMENT",24772.91,"C1700196490",30362,5589.09,"M637138013",0,0,0,0
"1614548",156,"CASH_OUT",218516.83,"C1729102963",0,0,"C1920340239",8371612.46,8590129.29,0,0
"376702",17,"CASH_IN",12933.53,"C2146585754",12974144.96,12987078.49,"C147988048",1755799.24,1742865.71,0,0
"2455292",203,"TRANSFER",343221.74,"C13034775",53151,0,"C556528171",767585.6,1110807.34,0,0
"4089539",301,"PAYMENT",16097.8,"C878747295",31115,15017.2,"M81463925",0,0,0,0
"3974829",297,"CASH_IN",402777.88,"C930046485",5998524.58,6401302.46,"C880927810",537725.13,134947.24,0,0
"2227476",186,"CASH_OUT",100420.56,"C41046562",94039,0,"C1133064596",51076.66,151497.21,0,0
"5822765",402,"CASH_OUT",257969.18,"C1127621806",0,0,"C213512814",7937951.37,8195920.56,0,0
"654304",35,"CASH_OUT",78646.67,"C2010444625",20746,0,"C1519510551",236415.69,315062.36,0,0
"276413",15,"CASH_IN",27774.75,"C1343170329",5084224.13,5111998.88,"C885540169",541282.74,598043.64,0,0
"1699034",159,"CASH_IN",147947.86,"C358931012",7314439.19,7462387.05,"C1367063537",4899548.65,4751600.79,0,0
"5645402",396,"CASH_IN",89116.74,"C2114225728",2577,91693.74,"C1918604449",0,0,0,0
"794981",40,"CASH_OUT",115542.55,"C415813200",30881.27,0,"C194302894",12796200.89,12911743.44,0,0
"179953",12,"PAYMENT",19361.63,"C1996582891",39225.14,19863.52,"M1088246446",0,0,0,0
"679328",36,"PAYMENT",31107.19,"C1081989036",117258,86150.81,"M1146525731",0,0,0,0
"6251398",596,"PAYMENT",6209.88,"C2031320206",34017.35,27807.46,"M855991389",0,0,0,0
"5828408",402,"PAYMENT",3297.91,"C1196622584",211,0,"M1747144133",0,0,0,0
"922976",43,"CASH_OUT",381443.6,"C1611020601",212151.03,0,"C1736153113",203503.55,584947.15,0,0
"2632957",209,"CASH_OUT",5772.31,"C122601124",0,0,"C1937851895",188236.35,194008.66,0,0
"1032360",93,"CASH_OUT",423630,"C1295088466",0,0,"C1868096235",2200756.6,2624386.6,0,0
"3759361",279,"PAYMENT",14391.33,"C544523842",32039,17647.67,"M1877411188",0,0,0,0
"2152867",184,"PAYMENT",20336.23,"C463334702",97,0,"M1993432819",0,0,0,0
"4809361",346,"CASH_OUT",27667.17,"C620694588",0,0,"C70081019",527464.6,555131.77,0,0
"4463772",324,"CASH_OUT",294084.49,"C339574438",1289.05,0,"C923361065",676853.25,970937.73,0,0
"1077204",129,"CASH_OUT",56751.95,"C808001651",0,0,"C507355414",1587625.72,1644377.67,0,0
"3850796",282,"CASH_IN",68099,"C1385664115",0,68099,"C628833306",278318.86,210219.86,0,0
"494089",20,"PAYMENT",7224.67,"C383614298",30617,23392.33,"M1095655749",0,0,0,0
